Case_ID,Date_Reported,Region,Country,Pollutant_Type,Total_Concentration_mg_kg,Bioavailable_Concentration_mg_kg,Soil_pH,Soil_Texture,Soil_Organic_Matter_%,CEC_meq_100g,Temperature_C,Humidity_%,Rainfall_mm,Crop_Type,Farming_Practice,Nearby_Industry,Distance_from_Source_km,Years_Since_Contamination,Water_Source_Type,Disease_Type,Disease_Severity,Health_Symptoms,Age_Group_Affected,Gender_Most_Affected,Mitigation_Measure,Case_Resolved,Follow_Up_Required
CASE_101847,8/15/2025,Africa,Kenya,Chromium,1162.02,121.73,5.53,Silty,2.79,16,39.4,55.1,135.9,Soybean,Conventional,Tannery,0.09,5,River,Skin Disease,Moderate,Skin Ulcers,Elderly,Both,Crop Rotation,No,Yes
CASE_101848,7/7/2023,South America,Chile,Arsenic,28.52,2.62,5.49,Silty,2.66,16,28.9,32.9,304.2,Potato,Organic,Agriculture,0.6,27,River,Cardiovascular Disease,Mild,Numbness,Elderly,Female,Chemical Neutralization,No,Yes
CASE_101849,9/20/2025,Africa,Kenya,Chromium,1103.41,82.56,6.72,Loamy,3.44,12,43.4,77.6,132.8,Vegetables,Conventional,Tannery,0.38,12,Borehole,Skin Disease,Moderate,Skin Ulcers,Elderly,Female,Government Regulation,No,Yes
CASE_101850,1/25/2023,South America,Venezuela,Arsenic,52.02,4.57,6.78,Loamy,3.77,12,35,78.4,1156.4,Potato,Permaculture,Mining,5.53,4,Well,Diabetes,Mild,Numbness,Children,Male,Soil Remediation,Yes,No
CASE_101851,1/7/2023,Europe,Czech Republic,Arsenic,17.76,0.24,6.21,Clay,7.56,30,22,30.8,703.9,Wheat,Integrated,Agriculture,1.56,18,Borehole,Diabetes,Mild,Weakness,Adults,Female,Soil Remediation,No,Yes
CASE_101852,8/14/2023,North America,Mexico,Arsenic,146.28,7.9,6.35,Clay,4,30,22.7,73.3,836,Vegetables,Organic,Mining,1.37,30,Borehole,Skin Disease,Moderate,Numbness,Elderly,Both,Chemical Neutralization,No,Yes
CASE_101853,7/7/2023,Africa,Ghana,Arsenic,18.1,6.2,7.39,Sandy,2.12,4,13.7,92.1,325.3,Soybean,Organic,Agriculture,1.47,2,Well,Cancer,Mild,Nausea,Elderly,Both,Chemical Neutralization,No,Yes
CASE_101854,11/25/2022,Africa,Tanzania,Cadmium,19.84,0.65,7.1,Clay,2.99,30,14,54.3,437.7,Vegetables,Organic,Mining,4.33,18,River,Respiratory Issues,Mild,Fatigue,Children,Female,Soil Remediation,Yes,Yes
CASE_101855,1/29/2023,North America,Canada,Arsenic,60.9,7.05,5.36,Silty,1.54,16,20,94,789.4,Soybean,Organic,Mining,4.77,32,Irrigation Canal,Skin Disease,Moderate,Numbness,Elderly,Female,Crop Rotation,No,Yes
CASE_101856,6/3/2025,Africa,Kenya,Lead,128.33,5.09,6.77,Silty,4.69,16,27.9,26.4,1016.9,Potato,Integrated,Smelting,7.71,20,Lake,Kidney Disease,Mild,Fatigue,Children,Both,Government Regulation,Yes,No
CASE_101857,11/1/2025,South America,Venezuela,Arsenic,26.12,1.07,4.86,Clay,4.24,30,10.3,90.6,950.5,Barley,Permaculture,Agriculture,1.17,27,Lake,Cancer,Mild,Skin Lesions,Children,Male,Phytoremediation,Yes,Yes
CASE_101858,1/17/2024,Europe,Spain,Cadmium,45.34,1.33,5.47,Silty,5.89,16,25.1,30.7,529,Potato,Conventional,E-waste,0.67,13,Lake,Respiratory Issues,Mild,Bone Pain,Children,Both,Soil Remediation,No,Yes
CASE_101859,4/6/2025,Africa,Ghana,Chromium,31.53,10.49,5.95,Sandy,1.61,4,23,31.8,970.8,Wheat,Organic,None,0,0,Irrigation Canal,None Detected,None,None,Adults,Both,None,No,Yes
CASE_101860,7/28/2025,North America,Canada,Chromium,1261.39,106.33,6.04,Loamy,3.61,12,4.5,80.4,817.1,Soybean,Conventional,Tannery,0.18,40,Irrigation Canal,Kidney Disease,Moderate,Rash,Children,Both,Soil Remediation,Yes,Yes
CASE_101861,4/15/2023,Europe,Poland,Cadmium,0.53,0.06,5.46,Clay,2.81,30,28.4,62.6,308.6,Cotton,Organic,None,0,0,Borehole,Bone Disease,Mild,Breathing Difficulty,Elderly,Male,Soil Remediation,No,Yes
CASE_101862,5/17/2025,Australia,Australia,Chromium,70.6,39.87,4.86,Sandy,1.79,4,22.5,52.5,544.2,Wheat,Organic,None,0,0,Well,None Detected,None,None,Elderly,Female,Chemical Neutralization,No,Yes
CASE_101863,8/18/2024,Asia,Japan,Cadmium,5.42,0.33,6.65,Loamy,4.09,12,44.6,86.1,1511.7,Wheat,Integrated,Agriculture,1.63,6,Borehole,Respiratory Issues,Mild,Bone Pain,Adults,Male,Soil Remediation,No,Yes
CASE_101864,8/7/2023,Asia,Bangladesh,Lead,636.9,18.81,5.94,Silty,5.47,16,25.3,68.5,1057.9,Barley,Permaculture,Mining,0.11,20,River,Neurological Disorder,Moderate,Headache,Children,Both,Crop Rotation,No,Yes
CASE_101865,11/7/2024,Africa,Ghana,Cadmium,61.79,2.06,7.68,Silty,3.32,16,35.8,61.1,947.4,Vegetables,Organic,E-waste,0.62,21,Borehole,Respiratory Issues,Moderate,Breathing Difficulty,Adults,Male,Community Awareness,No,Yes
CASE_101866,7/14/2023,South America,Colombia,Arsenic,80.9,3.72,5.76,Silty,4.73,16,14.3,45.7,271,Corn,Conventional,Mining,2.53,27,Rainwater,Skin Disease,Mild,Nausea,Adults,Both,None,Yes,Yes
CASE_101867,8/13/2023,Asia,Vietnam,Chromium,47.64,1.08,7.34,Clay,3.99,30,43.2,43.5,1809.8,Wheat,Conventional,None,0,0,Well,Respiratory Issues,Mild,Dermatitis,Elderly,Both,Phytoremediation,Yes,Yes
CASE_101868,9/29/2023,South America,Argentina,Mercury,23.64,2.73,4,Loamy,4.71,12,11.4,87.1,492.9,Wheat,Permaculture,Chemical,0.64,33,Lake,Kidney Disease,Severe,Memory Loss,Elderly,Both,Chemical Neutralization,No,Yes
CASE_101869,2/14/2023,Europe,Germany,Mercury,12.59,0.15,6.47,Clay,6.07,30,15.3,84.2,250.2,Wheat,Conventional,E-waste,0.08,18,Well,Neurological Disorder,Mild,Memory Loss,Children,Both,None,No,Yes
CASE_101870,12/24/2023,Europe,France,Mercury,10.85,1.89,7.06,Sandy,0.79,4,4.9,86.1,949.6,Soybean,Organic,E-waste,0.4,30,River,Developmental Disorder,Severe,Mood Changes,Children,Female,Government Regulation,No,Yes
CASE_101871,1/5/2023,South America,Peru,Arsenic,16.44,2.29,8.38,Loamy,2.98,12,34,32,902.1,Wheat,Organic,Agriculture,2.18,17,Irrigation Canal,Skin Disease,Mild,Numbness,Adults,Female,Chemical Neutralization,Yes,No
CASE_101872,11/15/2023,Australia,Australia,Cadmium,9.54,0.32,7.37,Clay,2.68,30,35.4,34,434.3,Rice,Integrated,Agriculture,0.53,10,Irrigation Canal,Bone Disease,Mild,Bone Pain,Children,Female,Soil Remediation,No,Yes
CASE_101873,9/26/2024,Africa,Egypt,Lead,361.63,29.52,6.8,Silty,2.56,16,36.7,75.3,556,Rice,Integrated,Smelting,2,26,Well,Anemia,Mild,Cognitive Impairment,Adults,Female,Crop Rotation,No,Yes
CASE_101874,9/30/2023,Asia,India,Arsenic,13.2,1.06,5.13,Silty,3,16,9.1,68.2,684,Vegetables,Organic,None,0,0,River,Diabetes,Mild,Nausea,Elderly,Both,Community Awareness,No,Yes
CASE_101875,9/28/2023,Africa,Egypt,Cadmium,6.54,0.44,6.56,Loamy,3.89,12,13.3,65.3,784.7,Rice,Permaculture,Agriculture,2.26,40,Borehole,Bone Disease,Mild,Joint Pain,Children,Male,Soil Remediation,Yes,Yes
CASE_101876,3/15/2025,Asia,Japan,Chromium,252.68,28.94,4.47,Silty,4.24,16,22.6,56.5,1921.1,Barley,Conventional,Chemical,0.68,38,River,Skin Disease,Mild,Dermatitis,Elderly,Both,Soil Remediation,Yes,No
CASE_101877,7/29/2024,Australia,New Zealand,Cadmium,0.33,0.02,5.64,Silty,4.8,16,13.5,93.2,1171.8,Cotton,Integrated,None,0,0,Well,Kidney Disease,Mild,Breathing Difficulty,Elderly,Female,None,Yes,No
CASE_101878,2/12/2023,Africa,Egypt,Lead,596.24,28.98,6.65,Silty,4.32,16,38.1,82.5,511.9,Vegetables,Permaculture,Mining,1.5,16,River,Anemia,Mild,Fatigue,Adults,Male,Crop Rotation,No,Yes
CASE_101879,12/8/2022,Asia,Indonesia,Arsenic,63.13,2.11,5.96,Clay,4.94,30,25.3,30.6,1398.7,Vegetables,Integrated,Smelting,2.13,33,Rainwater,Cancer,Mild,Nausea,Elderly,Male,Phytoremediation,Yes,Yes
CASE_101880,3/18/2024,Europe,Germany,Cadmium,8.69,0.26,6.99,Loamy,5.28,12,21,92.1,391.6,Soybean,Integrated,Agriculture,0.74,8,River,Cancer,Mild,Joint Pain,Children,Both,Phytoremediation,No,Yes
CASE_101881,1/22/2024,Australia,New Zealand,Chromium,223.62,13.15,4,Clay,5.24,30,44.9,93.1,1459.7,Vegetables,Integrated,Chemical,1.14,27,Borehole,Respiratory Issues,Mild,Nasal Irritation,Elderly,Female,Crop Rotation,No,Yes
CASE_101882,12/29/2024,South America,Peru,Chromium,1367.35,154.51,6.31,Loamy,2.29,12,29.7,26.9,313.2,Soybean,Conventional,Tannery,0.46,6,Rainwater,Kidney Disease,Moderate,Breathing Difficulty,Adults,Both,Crop Rotation,No,Yes
CASE_101883,5/25/2023,South America,Venezuela,Arsenic,23.01,1.22,6.63,Clay,4.14,30,33.3,71.4,715.5,Wheat,Conventional,Agriculture,2.2,18,Borehole,Cardiovascular Disease,Mild,Nausea,Elderly,Female,Crop Rotation,Yes,No
CASE_101884,6/10/2023,Africa,Tanzania,Arsenic,116.48,1.4,5.33,Clay,7.08,30,33.1,23.4,762.7,Soybean,Integrated,Mining,0.86,8,Irrigation Canal,Cardiovascular Disease,Mild,Numbness,Adults,Male,None,No,Yes
CASE_101885,10/22/2024,Africa,Nigeria,Cadmium,5.87,0.06,6.75,Clay,7.8,30,8.1,73.5,325.9,Rice,Conventional,Agriculture,2.43,29,Irrigation Canal,Respiratory Issues,Mild,Joint Pain,Children,Male,Soil Remediation,Yes,No
CASE_101886,12/11/2024,Asia,India,Cadmium,7.47,0.1,6.05,Clay,6.79,30,37.3,20.8,611.3,Corn,Integrated,Agriculture,1.86,21,River,Respiratory Issues,Mild,Joint Pain,Children,Both,Chemical Neutralization,No,Yes
CASE_101887,3/14/2024,North America,Canada,Arsenic,302.88,21.61,6.03,Silty,3.75,16,15.9,40.8,1116.4,Rice,Conventional,Chemical,1.34,4,Borehole,Skin Disease,Moderate,Numbness,Elderly,Male,Chemical Neutralization,Yes,Yes
CASE_101888,6/2/2024,South America,Brazil,Arsenic,34.9,0.69,6.24,Loamy,5.98,12,41,20.3,564.2,Soybean,Integrated,Mining,4.52,22,Irrigation Canal,Diabetes,Mild,Weakness,Adults,Male,Phytoremediation,No,Yes
CASE_101889,8/16/2023,Africa,Egypt,Cadmium,0.67,0.07,6.71,Silty,1.73,16,16.8,30,1226.2,Vegetables,Conventional,None,0,0,Irrigation Canal,None Detected,None,None,Adults,Female,Crop Rotation,No,Yes
CASE_101890,1/8/2025,Australia,Australia,Chromium,150.67,14.66,4.78,Silty,4.47,16,14.7,52.3,698.4,Cotton,Conventional,Chemical,0.68,4,Well,Respiratory Issues,Mild,Rash,Elderly,Female,Government Regulation,No,Yes
CASE_101891,2/7/2025,South America,Chile,Arsenic,33.15,11.28,7.03,Sandy,1.99,4,35,62.9,512.2,Potato,Organic,Agriculture,1.35,11,Irrigation Canal,Skin Disease,Moderate,Weakness,Children,Female,Phytoremediation,No,Yes
CASE_101892,11/13/2025,Asia,Pakistan,Lead,2603.96,162.28,4.97,Silty,5.2,16,12.7,27.5,1499.6,Potato,Permaculture,Battery,0.14,27,Borehole,Anemia,Severe,Abdominal Pain,Adults,Both,Chemical Neutralization,No,Yes
CASE_101893,7/1/2025,North America,Mexico,Arsenic,34.23,0.77,6.47,Clay,5.57,30,25.8,92.6,314.9,Wheat,Conventional,Agriculture,1.21,2,Irrigation Canal,Skin Disease,Mild,Weakness,Elderly,Female,Phytoremediation,No,Yes
CASE_101894,3/20/2023,Europe,Italy,Chromium,1254.24,28.21,5.76,Loamy,5.9,12,29.1,52,622.3,Soybean,Conventional,Tannery,0.24,20,Borehole,Respiratory Issues,Mild,Rash,Adults,Both,None,Yes,No
CASE_101895,9/14/2024,Africa,Egypt,Arsenic,162.94,9.84,5.85,Clay,3.51,30,24.7,26.4,614.1,Rice,Permaculture,Chemical,1.33,23,Well,Cardiovascular Disease,Mild,Numbness,Adults,Both,Community Awareness,No,Yes
CASE_101896,8/12/2023,Australia,New Zealand,Arsenic,49.59,2.89,5.97,Clay,3.67,30,40.9,70.8,1041.6,Potato,Permaculture,Smelting,3.75,28,Irrigation Canal,Cancer,Mild,Skin Lesions,Children,Both,Phytoremediation,Yes,No
CASE_101897,4/17/2023,Australia,Australia,Chromium,1548.07,162.5,5.57,Silty,2.75,16,26.7,88,348.2,Barley,Permaculture,Tannery,0.34,8,Well,Skin Disease,Moderate,Skin Ulcers,Children,Male,Phytoremediation,No,Yes
CASE_101898,4/4/2023,North America,USA,Cadmium,6.45,0.08,7.4,Silty,5.41,16,22.1,93.7,885.7,Wheat,Integrated,Agriculture,1.98,40,Borehole,Cancer,Mild,Bone Pain,Elderly,Male,Phytoremediation,No,Yes
CASE_101899,10/14/2023,South America,Chile,Arsenic,266.74,25.66,4.95,Loamy,2.74,12,7.3,31.2,945.8,Cotton,Permaculture,Chemical,1.08,7,Borehole,Diabetes,Severe,Nausea,Children,Female,Government Regulation,No,Yes
CASE_101900,2/23/2023,North America,USA,Cadmium,5.48,0.5,5.91,Loamy,3.47,12,12.1,72.4,290.1,Corn,Integrated,Agriculture,0.19,21,Lake,Kidney Disease,Mild,Joint Pain,Adults,Female,Government Regulation,No,Yes
CASE_101901,5/24/2023,Africa,Ghana,Lead,670.53,15.97,4.74,Clay,7.02,30,19,75.1,1428.6,Cotton,Conventional,Mining,1.67,27,Well,Kidney Disease,Mild,Fatigue,Children,Both,Crop Rotation,No,Yes
CASE_101902,3/9/2025,Asia,Japan,Arsenic,54.26,2.9,4.31,Silty,3.94,16,31.7,68.4,1176.8,Barley,Conventional,Mining,3.82,7,Lake,Diabetes,Mild,Nausea,Elderly,Female,Crop Rotation,Yes,No
CASE_101903,9/15/2023,South America,Chile,Cadmium,5.35,0.64,6.16,Silty,1.56,16,37.8,78.5,713.4,Soybean,Permaculture,Agriculture,1.81,37,Lake,Cancer,Mild,Fatigue,Adults,Male,Government Regulation,Yes,Yes
CASE_101904,5/15/2024,Asia,China,Cadmium,17.64,5.89,6.11,Sandy,1.39,4,24.8,94.6,941.4,Rice,Conventional,Mining,4.48,23,Rainwater,Kidney Disease,Severe,Protein in Urine,Elderly,Female,Government Regulation,No,Yes
CASE_101905,7/22/2024,South America,Brazil,Chromium,209.03,22.78,5.59,Loamy,3.09,12,24.8,22.1,816.8,Potato,Integrated,Chemical,1.74,28,River,Cancer,Mild,Dermatitis,Children,Male,Crop Rotation,No,Yes
CASE_101906,8/17/2025,Australia,New Zealand,Mercury,26.44,1.22,6.06,Silty,4.74,16,6.4,53.6,410.7,Barley,Organic,Chemical,1.19,16,Lake,Kidney Disease,Moderate,Vision Problems,Elderly,Both,Government Regulation,No,Yes
CASE_101907,10/26/2024,North America,USA,Arsenic,203.82,3.87,5.4,Loamy,5.93,12,25.1,63.6,700.5,Wheat,Organic,Chemical,0.37,9,Well,Skin Disease,Mild,Hyperpigmentation,Adults,Both,Soil Remediation,Yes,No
CASE_101908,3/12/2023,Asia,Thailand,Cadmium,0.93,0.08,6.51,Silty,2.67,16,22.2,81.1,808.2,Barley,Integrated,None,0,0,Irrigation Canal,None Detected,None,None,Children,Both,Chemical Neutralization,No,Yes
CASE_101909,11/2/2023,Australia,New Zealand,Chromium,179.78,19.77,5.79,Silty,2.36,16,11.8,21.7,135,Soybean,Conventional,Chemical,1.44,5,Borehole,Cancer,Mild,Dermatitis,Children,Female,None,No,Yes
CASE_101910,7/2/2025,South America,Argentina,Cadmium,111.98,10.03,6.41,Loamy,3.11,12,30.8,73.5,477.3,Corn,Permaculture,Battery,0.01,2,River,Cancer,Severe,Joint Pain,Elderly,Female,Government Regulation,No,Yes
CASE_101911,12/13/2024,Europe,Romania,Mercury,22.8,8.3,5.69,Sandy,1.44,4,22.8,84.5,340.3,Corn,Organic,Chemical,1.19,38,River,Neurological Disorder,Severe,Tremors,Adults,Female,Government Regulation,No,Yes
CASE_101912,10/7/2023,Africa,Tanzania,Lead,286.18,70.6,6.26,Sandy,2.62,4,14.1,39.5,764,Corn,Integrated,Smelting,1.8,25,Irrigation Canal,Developmental Disorder,Moderate,Abdominal Pain,Elderly,Female,Phytoremediation,No,Yes
CASE_101913,10/30/2024,Africa,Ethiopia,Cadmium,11.87,1.48,5.71,Silty,1.86,16,22.8,74.5,1118.7,Wheat,Conventional,Smelting,6.83,24,Irrigation Canal,Respiratory Issues,Mild,Fatigue,Children,Male,Government Regulation,No,Yes
CASE_101914,4/25/2024,South America,Brazil,Cadmium,7.82,4.95,5.21,Sandy,0.76,4,28.4,90.1,545.8,Wheat,Organic,Agriculture,1.48,10,Rainwater,Cancer,Severe,Joint Pain,Elderly,Female,Soil Remediation,No,Yes
CASE_101915,5/3/2025,North America,USA,Lead,483.65,110.2,5.38,Loamy,1.51,12,19.4,89.5,533.8,Wheat,Integrated,Smelting,2.34,9,River,Kidney Disease,Moderate,Fatigue,Adults,Female,Phytoremediation,Yes,Yes
CASE_101916,3/6/2023,Asia,Pakistan,Arsenic,271.51,28.01,4.7,Loamy,2.31,12,25.2,30.3,443.7,Rice,Organic,Chemical,0.81,35,Well,Diabetes,Moderate,Weakness,Elderly,Female,Government Regulation,No,Yes
CASE_101917,7/7/2025,Asia,China,Mercury,0.17,0,7.42,Clay,4.45,30,17.7,31.1,58.5,Wheat,Organic,None,0,0,Rainwater,Kidney Disease,Mild,Tremors,Children,Female,Government Regulation,No,Yes
CASE_101918,9/18/2023,Australia,New Zealand,Lead,263.54,1.52,7.24,Clay,7.39,30,6.9,34.1,379.9,Vegetables,Conventional,Smelting,3.52,7,Borehole,Developmental Disorder,Mild,Memory Loss,Children,Male,Soil Remediation,Yes,Yes
CASE_101919,10/8/2025,Africa,Ethiopia,Chromium,1046.13,129.56,5.32,Silty,3.51,16,23.7,52.2,1073.4,Wheat,Conventional,Tannery,0.44,26,Borehole,Kidney Disease,Moderate,Dermatitis,Children,Both,Crop Rotation,No,Yes
CASE_101920,5/11/2023,North America,Canada,Arsenic,26.68,11.05,6.69,Sandy,0.76,4,27.7,76.3,236.7,Rice,Organic,Agriculture,2.48,37,Lake,Cardiovascular Disease,Moderate,Skin Lesions,Children,Both,Community Awareness,No,Yes
CASE_101921,4/30/2024,Australia,Australia,Cadmium,21.91,2.26,5.72,Silty,2.69,16,29.3,28.1,1087.2,Soybean,Permaculture,Mining,3.23,5,Irrigation Canal,Cancer,Moderate,Protein in Urine,Children,Male,Government Regulation,No,Yes
CASE_101922,7/5/2023,Europe,Poland,Lead,23.26,3.5,4.97,Loamy,3.57,12,12.4,22.2,1181.6,Soybean,Permaculture,None,0,0,Borehole,Kidney Disease,Mild,Cognitive Impairment,Children,Male,Chemical Neutralization,Yes,Yes
CASE_101923,8/3/2024,South America,Venezuela,Chromium,50.04,6.63,7.24,Sandy,2.06,4,20.3,60.5,580.1,Barley,Integrated,None,0,0,Lake,None Detected,None,None,Elderly,Both,Chemical Neutralization,Yes,No
CASE_101924,6/17/2024,South America,Chile,Lead,119.74,19.43,7.39,Sandy,0.88,4,14.9,93.5,1028.8,Vegetables,Integrated,Smelting,5.17,40,Rainwater,Anemia,Moderate,Headache,Children,Female,Phytoremediation,No,Yes
CASE_101925,5/25/2025,North America,Mexico,Lead,216.14,34.13,7.18,Sandy,1.24,4,22.3,48.4,826.4,Corn,Conventional,Smelting,3.63,23,Lake,Neurological Disorder,Moderate,Fatigue,Children,Both,Chemical Neutralization,Yes,Yes
CASE_101926,2/13/2023,South America,Chile,Mercury,11.85,0.91,5.98,Clay,2.76,30,16.6,86.8,373,Rice,Organic,Battery,0.3,38,Lake,Developmental Disorder,Moderate,Mood Changes,Elderly,Male,Government Regulation,No,Yes
CASE_101927,11/9/2025,Asia,Thailand,Arsenic,32.91,12.28,6.39,Sandy,1.17,4,15.6,42.2,435.3,Vegetables,Permaculture,Agriculture,1.78,13,Well,Cardiovascular Disease,Moderate,Skin Lesions,Elderly,Male,Phytoremediation,No,Yes
CASE_101928,8/15/2023,Africa,Nigeria,Chromium,47.32,2.72,5.85,Silty,4.39,16,27.2,29.2,483.2,Potato,Organic,None,0,0,River,None Detected,None,None,Adults,Female,Soil Remediation,No,Yes
CASE_101929,5/2/2023,North America,Canada,Lead,13.31,0.17,6.06,Clay,6.7,30,13.4,25.2,992.1,Rice,Permaculture,None,0,0,Lake,None Detected,None,None,Children,Both,None,No,Yes
CASE_101930,3/25/2025,Australia,Australia,Cadmium,0.59,0.03,6.65,Clay,3.42,30,12.4,47.8,926.7,Soybean,Organic,None,0,0,Lake,Cancer,Mild,Breathing Difficulty,Elderly,Female,Phytoremediation,No,Yes
CASE_101931,9/18/2023,Asia,Japan,Mercury,15.96,2.2,7.98,Sandy,1.18,4,44.9,88.9,1566.9,Cotton,Permaculture,E-waste,0.27,35,Borehole,Neurological Disorder,Severe,Vision Problems,Elderly,Male,Chemical Neutralization,No,Yes
CASE_101932,3/16/2024,Asia,South Korea,Mercury,0.23,0.02,6.51,Loamy,2.36,12,33.5,93.9,1105.5,Rice,Permaculture,None,0,0,Irrigation Canal,None Detected,None,None,Adults,Female,None,No,Yes
CASE_101933,11/30/2023,North America,Canada,Lead,38.14,5.58,7.67,Sandy,1.18,4,34.3,33.3,526,Rice,Permaculture,None,0,0,Irrigation Canal,None Detected,None,None,Children,Female,Phytoremediation,No,Yes
CASE_101934,10/28/2025,North America,Canada,Mercury,34.74,0.38,6.71,Clay,7.72,30,14.8,91.3,235.4,Corn,Permaculture,Chemical,0.28,33,Borehole,Kidney Disease,Mild,Vision Problems,Adults,Female,Phytoremediation,Yes,Yes
CASE_101935,3/19/2023,South America,Colombia,Arsenic,61.91,7.66,6.93,Silty,2.08,16,19.3,67,358.8,Vegetables,Conventional,Smelting,3.99,25,Rainwater,Cancer,Mild,Weakness,Adults,Male,Chemical Neutralization,Yes,No
CASE_101936,8/9/2023,Asia,Thailand,Mercury,0.19,0.01,5.36,Clay,5.02,30,12,75,755.5,Potato,Permaculture,None,0,0,Well,None Detected,None,None,Adults,Both,None,No,Yes
CASE_101937,2/25/2025,Europe,Romania,Arsenic,86.85,6.25,4.8,Loamy,3.67,12,4.9,88.6,1128.7,Barley,Conventional,Smelting,1.75,30,Borehole,Skin Disease,Moderate,Weakness,Children,Male,Phytoremediation,Yes,Yes
CASE_101938,8/4/2025,South America,Colombia,Arsenic,221.08,73.18,5.91,Sandy,1.52,4,23.5,31,557.1,Corn,Integrated,Chemical,1.04,12,Well,Cancer,Severe,Hyperpigmentation,Children,Both,Soil Remediation,No,Yes
CASE_101939,8/25/2023,Europe,UK,Arsenic,38.54,3.24,7.58,Silty,3.73,16,1.5,37.6,596.5,Vegetables,Conventional,Agriculture,1.22,15,Rainwater,Skin Disease,Mild,Weakness,Elderly,Both,Phytoremediation,Yes,Yes
CASE_101940,7/10/2024,South America,Chile,Arsenic,23.13,2.09,6.99,Silty,3.34,16,43.6,64.9,835.7,Vegetables,Integrated,Agriculture,1.79,13,River,Cardiovascular Disease,Mild,Skin Lesions,Elderly,Male,Community Awareness,No,Yes
CASE_101941,3/14/2023,North America,Mexico,Mercury,0.13,0.02,7.36,Sandy,2.09,4,30.6,74.9,941.9,Cotton,Integrated,None,0,0,Irrigation Canal,None Detected,None,None,Elderly,Female,Community Awareness,No,Yes
CASE_101942,8/1/2023,Africa,Kenya,Arsenic,85.33,34.53,6.65,Sandy,0.88,4,28.2,44.7,1307.3,Potato,Integrated,Mining,2.63,38,River,Skin Disease,Severe,Numbness,Elderly,Male,Chemical Neutralization,No,Yes
CASE_101943,12/8/2024,Africa,Kenya,Mercury,11.98,0.68,5.79,Clay,3.88,30,40.8,64.7,496.7,Vegetables,Permaculture,Battery,0.15,2,Irrigation Canal,Developmental Disorder,Moderate,Memory Loss,Children,Male,Chemical Neutralization,Yes,Yes
CASE_101944,2/22/2025,Asia,Bangladesh,Lead,20.75,0.22,7.87,Clay,5.27,30,18.5,48.6,1947.2,Wheat,Integrated,None,0,0,Irrigation Canal,None Detected,None,None,Children,Male,Community Awareness,No,Yes
CASE_101945,11/28/2024,South America,Peru,Arsenic,21.02,2.9,6.23,Loamy,1.84,12,8.5,84.5,791.1,Soybean,Conventional,Agriculture,1.75,31,Lake,Cardiovascular Disease,Mild,Nausea,Children,Female,None,No,Yes
CASE_101946,1/16/2023,South America,Brazil,Arsenic,382.53,12.57,5.63,Clay,4.91,30,30.8,80.1,986.4,Cotton,Conventional,Chemical,0.31,37,Borehole,Cancer,Moderate,Hyperpigmentation,Children,Male,Community Awareness,No,Yes
CASE_101947,1/15/2025,Asia,Thailand,Cadmium,21.08,5.6,6.03,Sandy,2.55,4,34.5,87.3,679.6,Rice,Organic,Mining,3.84,21,Irrigation Canal,Respiratory Issues,Severe,Breathing Difficulty,Adults,Both,Soil Remediation,No,Yes
CASE_101948,2/10/2025,Asia,Pakistan,Arsenic,44.51,17.3,7.27,Sandy,1.45,4,7.6,78,653.8,Potato,Integrated,Agriculture,0.57,1,Lake,Skin Disease,Mild,Weakness,Adults,Female,Community Awareness,No,Yes
CASE_101949,5/17/2023,Australia,Australia,Arsenic,62.71,3.86,6.62,Clay,3.72,30,28.6,21,1382,Barley,Integrated,Mining,4.5,18,Borehole,Skin Disease,Mild,Skin Lesions,Elderly,Female,Chemical Neutralization,No,Yes
CASE_101950,1/14/2023,Africa,South Africa,Arsenic,46.55,3.14,4,Loamy,3.52,12,36.5,29.5,1032.4,Barley,Integrated,Smelting,5.18,4,Lake,Cancer,Mild,Hyperpigmentation,Elderly,Male,Community Awareness,No,Yes
CASE_101951,8/20/2023,North America,USA,Mercury,0.16,0.01,7.11,Loamy,3.08,12,25.3,57.5,770.6,Rice,Permaculture,None,0,0,Well,Kidney Disease,Mild,Mood Changes,Adults,Both,Chemical Neutralization,Yes,Yes
CASE_101952,2/6/2023,North America,USA,Arsenic,33.43,3.61,7.3,Silty,2.81,16,12,62.6,253.5,Wheat,Permaculture,Smelting,5.51,35,Well,Cardiovascular Disease,Moderate,Skin Lesions,Children,Both,Soil Remediation,No,Yes
CASE_101953,3/5/2025,South America,Peru,Arsenic,42.41,5.55,6.72,Loamy,2.33,12,42,60.4,1076.4,Wheat,Organic,Agriculture,0.11,2,Well,Cancer,Mild,Nausea,Children,Both,Crop Rotation,No,Yes
CASE_101954,10/19/2023,Europe,UK,Cadmium,3.46,0.13,6.1,Clay,4.66,30,23.4,90.4,285.8,Cotton,Organic,Agriculture,3.33,37,Rainwater,Respiratory Issues,Mild,Joint Pain,Elderly,Male,Community Awareness,Yes,No
CASE_101955,3/9/2024,Africa,Tanzania,Cadmium,26.5,1.54,5.76,Loamy,4.7,12,25.6,63.6,495.5,Wheat,Integrated,Mining,3.02,28,Irrigation Canal,Kidney Disease,Moderate,Protein in Urine,Children,Female,Government Regulation,No,Yes
CASE_101956,6/28/2025,Australia,Australia,Cadmium,0.43,0.04,6.15,Silty,2.49,16,22.2,89.6,926.1,Barley,Organic,None,0,0,Irrigation Canal,None Detected,None,None,Adults,Male,Phytoremediation,Yes,Yes
